segment,svid,sys,n,max,min,p25,p75,median
无干扰 #2,BDS22,BDS,100,32.0,24.5,26.4375,31.75,29.5
无干扰 #2,BDS3,BDS,100,46.25,45.0,45.25,45.75,45.5
无干扰 #2,BDS34,BDS,150,37.25,34.25,35.0,36.25,35.5
无干扰 #2,BDS35,BDS,150,44.5,42.75,43.0,44.0,43.25
无干扰 #2,BDS4,BDS,100,46.25,44.75,45.25,45.75,45.5
无干扰 #2,BDS6,BDS,100,45.25,44.5,44.75,45.0,44.875
无干扰 #2,BDS7,BDS,50,32.25,31.75,32.0,32.25,32.0
无干扰 #2,BDS8,BDS,100,47.25,43.5,43.5,47.25,45.125
无干扰 #2,BDS9,BDS,150,39.5,33.25,33.5,38.25,36.5
无干扰 #2,GAL10,GAL,83,40.0,29.75,31.0,39.0,31.75
无干扰 #2,GAL11,GAL,150,46.25,40.25,41.0,46.25,43.0
无干扰 #2,GAL18,GAL,150,45.0,38.25,39.5,45.0,40.5
无干扰 #2,GAL36,GAL,143,42.5,29.25,31.375,39.5,33.25
无干扰 #2,GAL5,GAL,150,46.75,42.5,42.5,46.5,44.25
无干扰 #2,GAL6,GAL,150,48.75,43.25,43.5,48.5,45.25
无干扰 #2,GAL9,GAL,150,49.25,44.5,45.25,49.0,46.25
无干扰 #2,GLO75,GLO,50,41.0,39.0,39.5,40.9375,40.0
无干扰 #2,GLO76,GLO,100,40.75,34.5,35.5,39.5,37.5
无干扰 #2,GLO82,GLO,100,46.75,40.75,41.5,46.75,44.25
无干扰 #2,GLO96,GLO,100,43.5,42.5,43.0,43.5,43.25
无干扰 #2,GLO97,GLO,50,42.5,41.75,42.0,42.5,42.25
无干扰 #2,GLO98,GLO,100,33.25,26.5,28.0,30.5,29.25
无干扰 #2,GPS11,GPS,150,46.75,42.0,42.75,46.5,45.75
无干扰 #2,GPS15,GPS,100,42.75,42.0,42.0,42.5,42.25
无干扰 #2,GPS20,GPS,150,49.25,41.0,41.75,48.75,46.0
无干扰 #2,GPS29,GPS,100,34.0,24.5,28.0,32.5625,29.0
无干扰 #2,GPS5,GPS,100,42.75,41.75,42.25,42.5,42.25
无干扰 #2,GPS6,GPS,50,25.0,19.75,20.5,24.0,23.125
无干扰 #2,QZS385,QZS,100,36.25,31.0,31.25,36.25,33.625
无干扰 #2,QZS386,QZS,150,47.0,42.25,42.5,46.75,45.5
无干扰 #2,QZS390,QZS,150,47.5,38.25,38.75,47.25,45.5
392MHz 干扰,BDS1,BDS,100,46.25,41.5,44.5,45.75,44.875
392MHz 干扰,BDS14,BDS,100,41.75,36.25,36.75,41.5,38.375
392MHz 干扰,BDS2,BDS,90,41.0,32.75,37.75,40.25,38.0
392MHz 干扰,BDS21,BDS,100,44.25,42.25,42.5,44.25,42.75
392MHz 干扰,BDS22,BDS,84,25.5,21.75,23.25,24.25,23.75
392MHz 干扰,BDS3,BDS,100,46.5,42.75,43.25,46.0,43.75
392MHz 干扰,BDS34,BDS,100,37.5,32.5,33.25,37.5,35.0
392MHz 干扰,BDS35,BDS,100,42.0,35.75,36.0,42.0,38.125
392MHz 干扰,BDS4,BDS,100,44.75,40.75,43.25,44.25,43.5
392MHz 干扰,BDS6,BDS,100,44.5,40.0,40.5,44.25,42.375
392MHz 干扰,BDS7,BDS,50,32.25,29.0,32.0,32.25,32.0
392MHz 干扰,BDS8,BDS,100,45.75,42.25,42.75,45.5,44.25
392MHz 干扰,BDS9,BDS,150,39.0,27.75,29.0,38.25,30.25
392MHz 干扰,GAL10,GAL,60,34.75,27.75,29.9375,31.75,30.75
392MHz 干扰,GAL11,GAL,86,44.5,40.0,40.75,43.75,43.0
392MHz 干扰,GAL18,GAL,100,40.5,38.75,39.5,40.0,40.0
392MHz 干扰,GAL36,GAL,66,35.75,28.25,34.5,35.25,34.75
392MHz 干扰,GAL5,GAL,100,44.75,41.75,42.0,44.0,43.0
392MHz 干扰,GAL6,GAL,100,46.25,43.25,43.5,46.0,44.875
392MHz 干扰,GAL9,GAL,100,47.0,46.0,46.25,46.75,46.375
392MHz 干扰,GLO75,GLO,50,41.5,39.25,39.8125,40.75,40.25
392MHz 干扰,GLO76,GLO,100,42.25,31.0,33.25,42.25,38.375
392MHz 干扰,GLO82,GLO,100,46.5,37.75,39.25,46.5,42.75
392MHz 干扰,GLO96,GLO,100,44.5,43.0,43.25,44.25,43.5
392MHz 干扰,GLO97,GLO,50,43.5,39.75,42.5,43.0,42.75
392MHz 干扰,GLO98,GLO,100,35.5,27.75,32.75,34.25,33.375
392MHz 干扰,GPS11,GPS,100,44.5,43.5,43.75,44.5,44.0
392MHz 干扰,GPS15,GPS,100,43.75,40.75,41.5,43.5,42.25
392MHz 干扰,GPS20,GPS,100,45.25,41.5,42.5,45.0,43.75
392MHz 干扰,GPS29,GPS,100,37.25,28.25,29.6875,36.75,32.75
392MHz 干扰,GPS5,GPS,100,43.75,40.5,41.5,43.5,42.5
392MHz 干扰,QZS385,QZS,100,35.25,33.0,34.5,35.0,34.5
392MHz 干扰,QZS386,QZS,100,44.5,42.75,43.0,44.5,43.75
392MHz 干扰,QZS390,QZS,100,44.75,38.5,39.1875,44.75,42.0
无干扰 #3,BDS1,BDS,100,46.5,45.0,45.5,46.0,45.75
无干扰 #3,BDS14,BDS,100,42.5,38.0,38.25,42.25,40.125
无干扰 #3,BDS2,BDS,95,41.25,39.5,40.0,40.75,40.5
无干扰 #3,BDS21,BDS,150,45.75,43.5,43.75,45.25,44.25
无干扰 #3,BDS22,BDS,85,30.75,23.5,26.5,29.5,29.25
无干扰 #3,BDS3,BDS,100,46.0,44.5,45.0,45.75,45.25
无干扰 #3,BDS34,BDS,150,34.75,31.75,33.0,34.0,33.75
无干扰 #3,BDS35,BDS,150,46.25,41.0,41.5,46.0,43.25
无干扰 #3,BDS4,BDS,100,46.25,44.0,44.5,45.75,45.0
无干扰 #3,BDS6,BDS,100,45.5,44.75,45.0,45.25,45.0
无干扰 #3,BDS7,BDS,50,32.25,31.25,31.25,31.5,31.5
无干扰 #3,BDS8,BDS,100,47.25,42.75,43.0,47.0,44.875
无干扰 #3,BDS9,BDS,150,37.75,32.5,32.75,37.5,35.75
无干扰 #3,GAL10,GAL,149,37.25,25.5,30.0,36.25,30.5
无干扰 #3,GAL11,GAL,150,45.75,39.75,40.25,45.25,43.0
无干扰 #3,GAL18,GAL,150,46.25,36.0,37.75,46.0,42.5
无干扰 #3,GAL36,GAL,150,40.75,34.25,34.75,40.25,35.25
无干扰 #3,GAL5,GAL,150,47.0,40.25,41.0,46.0,42.75
无干扰 #3,GAL6,GAL,150,47.5,42.75,43.0,46.9375,45.75
无干扰 #3,GAL9,GAL,150,48.25,44.25,44.75,47.75,46.5
无干扰 #3,GLO75,GLO,50,40.0,35.75,39.0625,39.75,39.5
无干扰 #3,GLO76,GLO,100,43.25,33.0,34.6875,41.5,38.625
无干扰 #3,GLO82,GLO,100,45.75,39.75,40.0,45.5,43.0
无干扰 #3,GLO96,GLO,100,44.25,43.0,43.25,44.0,43.5
无干扰 #3,GLO97,GLO,50,43.5,42.5,42.75,43.0,43.0
无干扰 #3,GLO98,GLO,100,37.25,31.5,33.0,36.8125,34.875
无干扰 #3,GPS11,GPS,150,47.75,42.25,42.75,47.5,46.25
无干扰 #3,GPS15,GPS,100,43.5,42.0,42.5,43.25,43.0
无干扰 #3,GPS20,GPS,100,46.0,42.0,42.25,45.75,43.875
无干扰 #3,GPS29,GPS,100,37.5,28.5,30.25,37.0,34.125
无干扰 #3,GPS5,GPS,100,42.5,40.5,41.0,41.5,41.5
无干扰 #3,GPS6,GPS,80,31.5,18.0,20.5,30.0,24.375
无干扰 #3,QZS385,QZS,119,36.0,26.0,34.25,35.5,35.5
无干扰 #3,QZS386,QZS,150,47.25,42.25,42.75,46.75,44.75
无干扰 #3,QZS390,QZS,150,48.0,38.75,39.0,47.75,45.75
4G/5G 干扰,BDS1,BDS,100,46.75,45.5,45.75,46.5,46.125
4G/5G 干扰,BDS14,BDS,100,42.5,38.0,38.0,42.0,40.125
4G/5G 干扰,BDS2,BDS,100,41.75,39.0,39.75,41.0,40.375
4G/5G 干扰,BDS21,BDS,150,45.5,43.5,43.75,45.0,44.5
4G/5G 干扰,BDS22,BDS,44,34.0,31.75,31.75,32.0,31.75
4G/5G 干扰,BDS3,BDS,100,46.75,45.0,45.25,46.5,45.75
4G/5G 干扰,BDS34,BDS,139,36.5,30.0,32.875,34.75,33.5
4G/5G 干扰,BDS35,BDS,150,46.0,41.0,41.5,45.5,43.25
4G/5G 干扰,BDS4,BDS,100,45.75,45.0,45.0,45.5,45.25
4G/5G 干扰,BDS6,BDS,100,46.5,45.5,45.75,46.25,46.0
4G/5G 干扰,BDS7,BDS,50,31.5,31.0,31.25,31.25,31.25
4G/5G 干扰,BDS8,BDS,100,47.0,44.0,44.0,47.0,45.625
4G/5G 干扰,BDS9,BDS,150,38.0,32.25,32.25,37.5,37.25
4G/5G 干扰,GAL10,GAL,150,36.5,29.25,30.25,36.0,33.0
4G/5G 干扰,GAL11,GAL,150,45.75,39.25,39.5,45.5,44.25
4G/5G 干扰,GAL18,GAL,150,46.5,36.25,37.0625,46.0,42.75
4G/5G 干扰,GAL36,GAL,150,40.0,33.5,34.75,39.5,35.5
4G/5G 干扰,GAL5,GAL,150,47.0,40.25,40.5,46.75,43.25
4G/5G 干扰,GAL6,GAL,150,47.0,43.0,43.25,46.6875,46.25
4G/5G 干扰,GAL9,GAL,150,48.25,45.5,45.75,47.75,46.25
4G/5G 干扰,GLO75,GLO,50,40.5,39.25,39.5,40.25,39.75
4G/5G 干扰,GLO76,GLO,100,43.0,34.5,37.0,42.5,39.875
4G/5G 干扰,GLO82,GLO,100,45.5,40.25,40.5,45.25,42.875
4G/5G 干扰,GLO96,GLO,100,44.75,43.5,43.75,44.5,44.0
4G/5G 干扰,GLO97,GLO,50,43.75,43.0,43.25,43.75,43.25
4G/5G 干扰,GLO98,GLO,94,36.0,27.0,28.75,35.25,35.0
4G/5G 干扰,GPS11,GPS,150,47.0,42.5,43.0,46.75,45.25
4G/5G 干扰,GPS15,GPS,100,43.0,41.25,42.5,43.0,42.75
4G/5G 干扰,GPS20,GPS,100,45.75,40.75,41.0,45.5,43.375
4G/5G 干扰,GPS29,GPS,100,37.0,31.0,31.5,35.0,33.0
4G/5G 干扰,GPS5,GPS,100,43.25,39.75,41.0,42.75,41.75
4G/5G 干扰,GPS6,GPS,67,28.25,19.5,23.75,24.875,24.0
4G/5G 干扰,QZS385,QZS,150,34.5,29.0,32.25,34.0,32.75
4G/5G 干扰,QZS386,QZS,150,47.0,42.25,42.5,46.75,45.5
4G/5G 干扰,QZS390,QZS,150,47.5,38.5,38.75,47.25,45.25
无干扰 #4,BDS1,BDS,100,46.25,45.0,45.25,46.0,45.625
无干扰 #4,BDS14,BDS,100,41.75,39.0,39.25,41.5,40.25
无干扰 #4,BDS2,BDS,100,42.5,39.25,39.5,41.5,40.375
无干扰 #4,BDS21,BDS,150,44.75,43.75,44.0,44.25,44.25
无干扰 #4,BDS22,BDS,77,30.25,27.25,28.5,29.5,28.75
无干扰 #4,BDS3,BDS,100,46.5,45.0,45.25,46.0,45.625
无干扰 #4,BDS34,BDS,141,39.0,32.25,32.5,38.25,35.25
无干扰 #4,BDS35,BDS,150,45.5,40.5,40.75,45.25,43.75
无干扰 #4,BDS4,BDS,100,46.5,45.0,45.25,46.0,45.75
无干扰 #4,BDS6,BDS,100,46.0,45.5,45.6875,45.75,45.75
无干扰 #4,BDS7,BDS,50,30.0,28.25,29.0,29.75,29.25
无干扰 #4,BDS8,BDS,100,48.0,43.5,43.75,47.75,45.75
无干扰 #4,BDS9,BDS,150,39.25,32.75,33.0,38.75,36.875
无干扰 #4,GAL10,GAL,146,40.25,30.0,31.0625,37.25,32.0
无干扰 #4,GAL11,GAL,150,46.5,39.25,39.5,46.25,43.5
无干扰 #4,GAL18,GAL,150,47.75,38.5,39.8125,47.5,43.0
无干扰 #4,GAL36,GAL,150,41.5,33.75,34.75,41.0,35.0
无干扰 #4,GAL5,GAL,150,47.75,39.75,39.75,47.5,43.5
无干扰 #4,GAL6,GAL,150,47.5,42.0,42.25,47.25,45.5
无干扰 #4,GAL9,GAL,150,49.25,45.5,46.0,49.25,46.5
无干扰 #4,GLO75,GLO,50,41.0,39.0,39.75,40.5,40.25
无干扰 #4,GLO76,GLO,100,44.25,37.25,37.9375,44.0,41.25
无干扰 #4,GLO82,GLO,100,43.5,38.75,39.0,43.25,41.25
无干扰 #4,GLO96,GLO,100,45.0,42.5,42.75,45.0,43.875
无干扰 #4,GLO97,GLO,50,43.0,42.25,42.5,42.75,42.75
无干扰 #4,GLO98,GLO,100,36.5,33.75,34.5,35.5,34.875
无干扰 #4,GPS11,GPS,150,46.25,42.25,42.75,46.25,45.25
无干扰 #4,GPS15,GPS,100,43.25,42.0,42.25,43.0625,42.75
无干扰 #4,GPS20,GPS,100,46.5,40.75,41.75,46.25,44.125
无干扰 #4,GPS21,GPS,50,32.75,31.5,31.5,32.4375,32.0
无干扰 #4,GPS29,GPS,100,36.5,31.75,32.0,33.75,32.75
无干扰 #4,GPS5,GPS,100,44.0,38.5,39.9375,43.75,42.25
无干扰 #4,QZS385,QZS,150,36.0,31.75,32.5,34.5,33.25
无干扰 #4,QZS386,QZS,150,47.25,41.75,42.0,47.25,45.75
无干扰 #4,QZS390,QZS,150,47.5,38.75,38.75,47.5,45.75
Wi-Fi 干扰,BDS1,BDS,100,46.5,45.5,46.0,46.25,46.0
Wi-Fi 干扰,BDS14,BDS,100,42.5,39.0,39.25,42.0,40.5
Wi-Fi 干扰,BDS2,BDS,100,41.75,39.75,40.0,41.25,40.625
Wi-Fi 干扰,BDS21,BDS,150,44.5,43.5,43.75,44.5,44.25
Wi-Fi 干扰,BDS22,BDS,50,24.5,21.5,22.5,23.5,23.0
Wi-Fi 干扰,BDS3,BDS,100,47.0,44.75,45.25,46.5625,46.0
Wi-Fi 干扰,BDS34,BDS,141,39.5,31.75,32.25,39.0,35.5
Wi-Fi 干扰,BDS35,BDS,150,45.75,41.75,42.75,45.5,43.75
Wi-Fi 干扰,BDS4,BDS,100,46.25,44.5,45.5,45.8125,45.75
Wi-Fi 干扰,BDS6,BDS,100,46.5,45.25,45.25,46.5,45.875
Wi-Fi 干扰,BDS7,BDS,50,30.25,29.25,29.5,30.0,29.75
Wi-Fi 干扰,BDS8,BDS,100,47.25,44.5,44.5,47.25,45.75
Wi-Fi 干扰,BDS9,BDS,150,39.0,33.25,33.75,38.75,36.75
Wi-Fi 干扰,GAL10,GAL,150,40.25,32.25,33.0,39.5,34.0
Wi-Fi 干扰,GAL11,GAL,150,46.0,39.0,39.25,45.5,44.0
Wi-Fi 干扰,GAL18,GAL,150,47.25,39.75,41.0,46.75,42.75
Wi-Fi 干扰,GAL36,GAL,150,41.5,32.0,34.5,41.25,35.125
Wi-Fi 干扰,GAL5,GAL,150,48.0,39.75,40.5,47.5,44.125
Wi-Fi 干扰,GAL6,GAL,150,47.75,42.5,43.0,47.25,45.5
Wi-Fi 干扰,GAL9,GAL,150,49.0,46.0,46.25,48.75,46.75
Wi-Fi 干扰,GLO75,GLO,50,41.25,39.25,39.5,40.4375,39.75
Wi-Fi 干扰,GLO76,GLO,100,43.5,35.25,36.75,43.25,40.875
Wi-Fi 干扰,GLO82,GLO,100,43.0,38.75,39.0,42.25,40.5
Wi-Fi 干扰,GLO96,GLO,100,45.0,42.75,43.75,44.75,44.25
Wi-Fi 干扰,GLO97,GLO,50,45.0,43.25,43.5,44.5,43.75
Wi-Fi 干扰,GLO98,GLO,72,38.25,26.25,33.1875,37.75,37.25
Wi-Fi 干扰,GPS11,GPS,150,46.75,42.0,42.5,46.5,44.5
Wi-Fi 干扰,GPS15,GPS,100,44.0,40.75,41.1875,43.5,42.375
Wi-Fi 干扰,GPS20,GPS,100,46.0,40.75,41.25,45.5,43.25
Wi-Fi 干扰,GPS21,GPS,50,35.25,34.75,35.0,35.0,35.0
Wi-Fi 干扰,GPS29,GPS,100,37.5,31.25,31.75,37.0,33.25
Wi-Fi 干扰,GPS30,GPS,100,31.5,19.5,26.375,30.3125,28.75
Wi-Fi 干扰,GPS5,GPS,100,43.25,38.25,39.0,42.75,41.75
Wi-Fi 干扰,QZS385,QZS,150,35.25,32.0,32.5,34.75,33.5
Wi-Fi 干扰,QZS386,QZS,150,47.25,42.0,42.5,46.75,45.25
Wi-Fi 干扰,QZS390,QZS,150,48.0,39.25,39.5,47.75,45.25
无干扰 #5,BDS1,BDS,100,46.5,45.0,45.5,46.0,45.75
无干扰 #5,BDS14,BDS,100,42.25,40.25,40.25,42.0,41.125
无干扰 #5,BDS2,BDS,100,41.75,39.25,39.5,41.5,40.5
无干扰 #5,BDS21,BDS,150,44.25,43.0,43.5,43.75,43.75
无干扰 #5,BDS3,BDS,100,46.5,44.75,45.0,46.25,45.625
无干扰 #5,BDS34,BDS,142,38.0,31.0,31.5,35.25,34.5
无干扰 #5,BDS35,BDS,150,45.5,42.0,42.5,45.0,44.25
无干扰 #5,BDS4,BDS,100,46.25,44.75,45.0,45.75,45.5
无干扰 #5,BDS6,BDS,100,46.0,44.75,45.0,45.75,45.25
无干扰 #5,BDS7,BDS,50,26.75,24.75,25.75,26.4375,26.125
无干扰 #5,BDS8,BDS,100,47.75,43.0,43.5,47.75,45.625
无干扰 #5,BDS9,BDS,150,38.5,33.75,34.0,38.25,36.25
无干扰 #5,GAL10,GAL,150,38.5,33.25,33.75,38.0,35.25
无干扰 #5,GAL11,GAL,150,46.0,39.25,39.25,45.25,43.25
无干扰 #5,GAL18,GAL,150,47.5,40.75,41.75,47.0,43.5
无干扰 #5,GAL36,GAL,150,42.5,34.5,35.0,42.25,37.0
无干扰 #5,GAL5,GAL,150,48.5,41.0,41.25,48.0,42.75
无干扰 #5,GAL6,GAL,150,48.25,42.75,43.0,47.75,44.5
无干扰 #5,GAL9,GAL,150,49.75,45.5,46.25,48.75,46.25
无干扰 #5,GLO75,GLO,50,40.25,38.75,39.0625,40.0,39.5
无干扰 #5,GLO76,GLO,100,44.75,33.0,35.25,44.75,40.375
无干扰 #5,GLO82,GLO,100,41.25,33.75,34.5,41.0,38.25
无干扰 #5,GLO96,GLO,100,44.25,42.0,42.25,43.75,42.875
无干扰 #5,GLO97,GLO,50,42.0,41.5,41.5,42.0,41.75
无干扰 #5,GLO98,GLO,89,37.0,24.5,31.0,36.5,35.5
无干扰 #5,GPS11,GPS,150,47.0,42.25,42.5,46.75,46.0
无干扰 #5,GPS15,GPS,100,43.5,41.25,42.75,43.25,43.0
无干扰 #5,GPS20,GPS,100,46.25,40.0,40.25,46.25,43.625
无干扰 #5,GPS21,GPS,50,35.0,34.25,34.5,35.0,34.75
无干扰 #5,GPS29,GPS,100,38.0,33.0,33.5,37.5,34.75
无干扰 #5,GPS30,GPS,150,32.0,20.25,24.75,31.5,28.0
无干扰 #5,GPS5,GPS,100,43.5,39.0,39.5,43.0,41.625
无干扰 #5,QZS385,QZS,150,35.25,32.25,33.25,34.5,33.5
无干扰 #5,QZS386,QZS,150,47.5,42.0,42.25,47.0,45.75
无干扰 #5,QZS390,QZS,150,47.5,39.0,39.25,47.5,45.5
